ID,Name,Organizational Group,XWP Code,Initiator,Work Plan,Related to,Sequence,ECC / RC,Destructive,Phase,Gate,Remark,Duration,Duration factor,Duration calculated,Duration Total,Costs,Total Costs,Validity Status,Manager,Performed by,Note,App. No.
CLS-1404,Testing Analyse FP3 - Towing test ,BB-050-ClutchesDecoupling,R2348501xxxxx608,,,[FP3],,ECC-010-MechanicalEngineering,,SD3,G3,,10,1,10,10,,,,G. Faix_100,MAGNA,,1
CLS-1404,Testing Analyse FP3 - Towing test ,BB-050-ClutchesDecoupling,R2348601xxxxx608,,,[FP3],,ECC-010-MechanicalEngineering,,SD4,G4,,10,1,10,10,,,,G. Faix_100,MAGNA,,1
CLS-1405,Testing Analyse FP4 - Lubrication Test,BB-050-ClutchesDecoupling,M2349,,,,,,,,,,,,,,,,,,MAGNA,,
CLS-1405,Testing Analyse FP4 - Lubrication Test,BB-050-ClutchesDecoupling,R2349501xxxxx608,,,[FP4],,ECC-010-MechanicalEngineering,,SD3,G3,,10,1,10,10,,,,G. Faix_100,MAGNA,,1
CLS-1405,Testing Analyse FP4 - Lubrication Test,BB-050-ClutchesDecoupling,R2349601xxxxx608,,,[FP4],,ECC-010-MechanicalEngineering,,SD4,G4,,10,1,10,10,,,,G. Faix_100,MAGNA,,1
CLS-1407,Testing Analyse FF4 - Driveability / Shift Rating Evaluation / Shift Noise,BB-050-ClutchesDecoupling,M2351,,,,,,,,,,,,,,,,,,MAGNA,,
CLS-1407,Testing Analyse FF4 - Driveability / Shift Rating Evaluation / Shift Noise,BB-050-ClutchesDecoupling,R2351501xxxxx608,,,[FF4],,ECC-010-MechanicalEngineering,,SD3,G3,,10,1,10,10,,,,G. Faix_100,MAGNA,,1
CLS-1407,Testing Analyse FF4 - Driveability / Shift Rating Evaluation / Shift Noise,BB-050-ClutchesDecoupling,R2351601xxxxx608,,,[FF4],,ECC-010-MechanicalEngineering,,SD4,G4,,10,1,10,0,,,,G. Faix_100,MAGNA,,1
CLS-1408,Testing Analyse FP2 - Efficiency test,BB-050-ClutchesDecoupling,M2352,,,,,,,,,,,,,,,,,,MAGNA,,
CLS-1408,Testing Analyse FP2 - Efficiency test,BB-050-ClutchesDecoupling,R2352501xxxxx608,,,[FP2],,ECC-010-MechanicalEngineering,,SD3,G3,,10,1,10,10,,,,G. Faix_100,MAGNA,,1
CLS-1408,Testing Analyse FP2 - Efficiency test,BB-050-ClutchesDecoupling,R2352601xxxxx608,,,[FP2],,ECC-010-MechanicalEngineering,,SD4,G4,,10,1,10,0,,,,G. Faix_100,MAGNA,,1
CLS-1409,Testing Analyse FP4s - Oilmanagement Test,BB-050-ClutchesDecoupling,M2353,,,,,,,,,,,,,,,,,,MAGNA,,
CLS-1409,Testing Analyse FP4s - Oilmanagement Test,BB-050-ClutchesDecoupling,R2353501xxxxx608,,,[FP4s],,ECC-010-MechanicalEngineering,,SD3,G3,,5,1,5,5,,,,G. Faix_100,MAGNA,,1
CLS-1409,Testing Analyse FP4s - Oilmanagement Test,BB-050-ClutchesDecoupling,R2353601xxxxx608,,,[FP4s],,ECC-010-MechanicalEngineering,,SD4,G4,,5,1,5,5,,,,G. Faix_100,MAGNA,,1
CSV-503,Testing execution & Analyse SC_v - Clutch Special Cases,BB-050-ClutchesDecoupling,M0520,,,,,,,,,,,,,,,,,,MAGNA,,
CSV-503,Testing execution & Analyse SC_v - Clutch Special Cases,BB-050-ClutchesDecoupling,R0520501xxxxx608,,,[SC_v],,ECC-030-TestingEngineering,,SD3,G3,,15,1,15,15,,,,G. Faix_100,MAGNA,,1
CSV-503,Testing execution & Analyse SC_v - Clutch Special Cases,BB-050-ClutchesDecoupling,R0520601xxxxx608,,,[SC_v],,ECC-030-TestingEngineering,,SD4,G4,,15,1,15,15,,,,G. Faix_100,MAGNA,,1
CSV-801,Testing Analyse DP1 - High speed endurance test,BB-050-ClutchesDecoupling,M0530,,,,,,,,,,,,,,,,,,MAGNA,,
CSV-801,Testing Analyse DP1 - High speed endurance test,BB-050-ClutchesDecoupling,R0530501xxxxx608,,,[DP1],,ECC-030-TestingEngineering,,SD3,G3,,8.8,1,8.8,8.8,,,,G. Faix_100,MAGNA,,1
CSV-801,Testing Analyse DP1 - High speed endurance test,BB-050-ClutchesDecoupling,R0530601xxxxx608,,,[DP1],,ECC-030-TestingEngineering,,SD4,G4,,8.8,1,8.8,8.8,,,,G. Faix_100,MAGNA,,1
CSV-802,Testing Analyse DP2/Durop - Dyno load test / Durability of Rotating Parts,BB-050-ClutchesDecoupling,M0531,,,,,,,,,,,,,,,,,,MAGNA,,
CSV-802,Testing Analyse DP2/Durop - Dyno load test / Durability of Rotating Parts,BB-050-ClutchesDecoupling,R0531501xxxxx608,,,[DP2_DUROP],,ECC-030-TestingEngineering,,SD3,G3,,8.8,1,8.8,17.6,,,,G. Faix_100,MAGNA,,1
CSV-802,Testing Analyse DP2/Durop - Dyno load test / Durability of Rotating Parts,BB-050-ClutchesDecoupling,R0531601xxxxx608,,,[DP2_DUROP],,ECC-030-TestingEngineering,,SD4,G4,,8.8,1,8.8,17.6,,,,G. Faix_100,MAGNA,,1
CSV-804,Testing Analyse DP4 - Shift durability test,BB-050-ClutchesDecoupling,M0533,,,,,,,,,,,,,,,,,,MAGNA,,
CSV-804,Testing Analyse DP4 - Shift durability test,BB-050-ClutchesDecoupling,R0533501xxxxx608,,,[DP4],,ECC-030-TestingEngineering,,SD3,G3,,8.8,1,8.8,8.8,,,,G. Faix_100,MAGNA,,1
CSV-804,Testing Analyse DP4 - Shift durability test,BB-050-ClutchesDecoupling,R0533601xxxxx608,,,[DP4],,ECC-030-TestingEngineering,,SD4,G4,,8.8,1,8.8,8.8,,,,G. Faix_100,MAGNA,,1
CSV-806,Testing Analyse FP3 - Towing test ,BB-050-ClutchesDecoupling,M0535,,,,,,,,,,,,,,,,,,MAGNA,,
CSV-806,Testing Analyse FP3 - Towing test ,BB-050-ClutchesDecoupling,R0535501xxxxx608,,,[FP3],,ECC-030-TestingEngineering,,SD3,G3,,8.8,1,8.8,8.8,,,,G. Faix_100,MAGNA,,1
CSV-806,Testing Analyse FP3 - Towing test ,BB-050-ClutchesDecoupling,R0535601xxxxx608,,,[FP3],,ECC-030-TestingEngineering,,SD4,G4,,8.8,1,8.8,8.8,,,,G. Faix_100,MAGNA,,1
CSV-810,Testing Analyse FF4 - Driveability / Shift Rating Evaluation / Shift Noise,BB-050-ClutchesDecoupling,M0538,,,,,,,,,,,,,,,,,,MAGNA,,
CSV-810,Testing Analyse FF4 - Driveability / Shift Rating Evaluation / Shift Noise,BB-050-ClutchesDecoupling,R0538501xxxxx608,,,[FF4],,ECC-030-TestingEngineering,,SD3,G3,,10.3,1,10.3,10.3,,,,G. Faix_100,MAGNA,,1
CSV-810,Testing Analyse FF4 - Driveability / Shift Rating Evaluation / Shift Noise,BB-050-ClutchesDecoupling,R0538601xxxxx608,,,[FF4],,ECC-030-TestingEngineering,,SD4,G4,,10.3,1,10.3,0,,,,G. Faix_100,MAGNA,,1
CSV-811,Testing Analyse GCUP - Getrag Cup,BB-050-ClutchesDecoupling,M0539,,,,,,,,,,,,,,,,,,MAGNA,,
CSV-811,Testing Analyse GCUP - Getrag Cup,BB-050-ClutchesDecoupling,R0539501xxxxx608,,,[GCUP],,ECC-030-TestingEngineering,,SD3,G3,,9,1,9,9,,,,G. Faix_100,MAGNA,,1
CSV-811,Testing Analyse GCUP - Getrag Cup,BB-050-ClutchesDecoupling,R0539601xxxxx608,,,[GCUP],,ECC-030-TestingEngineering,,SD4,G4,,9,1,9,9,,,,G. Faix_100,MAGNA,,1
CSV-812,Testing Analyse FP2 - Efficiency test,BB-050-ClutchesDecoupling,M0540,,,,,,,,,,,,,,,,,,MAGNA,,
CSV-812,Testing Analyse FP2 - Efficiency test,BB-050-ClutchesDecoupling,R0540501xxxxx608,,,[FP2],,ECC-030-TestingEngineering,,SD3,G3,,5,1,5,5,,,,G. Faix_100,MAGNA,,1
CSV-812,Testing Analyse FP2 - Efficiency test,BB-050-ClutchesDecoupling,R0540601xxxxx608,,,[FP2],,ECC-030-TestingEngineering,,SD4,G4,,5,1,5,0,,,,G. Faix_100,MAGNA,,1
CSV-813,Testing Analyse DF6 - Differential test ,BB-050-ClutchesDecoupling,M0541,,,,,,,,,,,,,,,,,,MAGNA,,
CSV-813,Testing Analyse DF6 - Differential test ,BB-050-ClutchesDecoupling,R0541501xxxxx608,,,[DF6],,ECC-030-TestingEngineering,,SD3,G3,,8.8,1,8.8,8.8,,,,G. Faix_100,MAGNA,,1
CSV-813,Testing Analyse DF6 - Differential test ,BB-050-ClutchesDecoupling,R0541601xxxxx608,,,[DF6],,ECC-030-TestingEngineering,,SD4,G4,,8.8,1,8.8,8.8,,,,G. Faix_100,MAGNA,,1
CSV-814,Testing Analyse DF10 - Differential test ,BB-050-ClutchesDecoupling,M0542,,,,,,,,,,,,,,,,,,MAGNA,,
CSV-814,Testing Analyse DF10 - Differential test ,BB-050-ClutchesDecoupling,R0542501xxxxx608,,,[DF10],,ECC-030-TestingEngineering,,SD3,G3,,8.8,1,8.8,8.8,,,,G. Faix_100,MAGNA,,1
CSV-814,Testing Analyse DF10 - Differential test ,BB-050-ClutchesDecoupling,R0542601xxxxx608,,,[DF10],,ECC-030-TestingEngineering,,SD4,G4,,8.8,1,8.8,8.8,,,,G. Faix_100,MAGNA,,1
DIFF-001,ED&T Evaluation & Plausibility (incl. DVP),BB-010-Gearset & Differentials,M0737,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-001,ED&T Evaluation & Plausibility (incl. DVP),BB-010-Gearset & Differentials,S073750106032604,BB-010_Differential Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"sample size:
0 if done in previous phase",4,1,4,err,,,,I. Cokdogru_100,MAGNA,,1
DIFF-001,ED&T Evaluation & Plausibility (incl. DVP),BB-010-Gearset & Differentials,S073760106032604,BB-010_Differential Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"sample size:
0 if done in previous phase",4,1,4,err,,,,I. Cokdogru_100,MAGNA,,1
DIFF-003,Basic Project Support,BB-010-Gearset & Differentials,M0739,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-003,Basic Project Support,BB-010-Gearset & Differentials,S073950106032104,BB-010_Differential Design,BB-010_New gear set (gears/FD/ratio),,week,ECC-010-MechanicalEngineering,,SD3,G3,,4,1,81.14285714,4.057142857,,,,I. Cokdogru_100,MAGNA,,1
DIFF-003,Basic Project Support,BB-010-Gearset & Differentials,S073960106032104,BB-010_Differential Design,BB-010_New gear set (gears/FD/ratio),,week,ECC-010-MechanicalEngineering,,SD4,G4,,4,1,57.14285714,2.857142857,,,,I. Cokdogru_100,MAGNA,,1
DIFF-009,Requirement Engineering (BOR / SSRS/SSDS),BB-010-Gearset & Differentials,M0745,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-009,Requirement Engineering (BOR / SSRS/SSDS),BB-010-Gearset & Differentials,S074550106032604,BB-010_Differential Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"sample size:
0 if done in previous phase",52,1,52,err,,,,I. Cokdogru_100,MAGNA,,1
DIFF-009,Requirement Engineering (BOR / SSRS/SSDS),BB-010-Gearset & Differentials,S074560106032604,BB-010_Differential Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"sample size:
0 if done in previous phase",52,1,52,err,,,,I. Cokdogru_100,MAGNA,,1
DIFF-104,Simultanious Engineering Supplier (incl PUR/SQD) ,BB-010-Gearset & Differentials,M0751,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-104,Simultanious Engineering Supplier (incl PUR/SQD) ,BB-010-Gearset & Differentials,S075150106032104,BB-010_Differential Design,BB-010_New gear set (gears/FD/ratio),,week,ECC-010-MechanicalEngineering,,SD3,G3,"sample size:
0 if done in previous phase an no change. Only for LSD",4,1,81.14285714,err,,,,I. Cokdogru_100,MAGNA,,1
DIFF-104,Simultanious Engineering Supplier (incl PUR/SQD) ,BB-010-Gearset & Differentials,S075160106032104,BB-010_Differential Design,BB-010_New gear set (gears/FD/ratio),,week,ECC-010-MechanicalEngineering,,SD4,G4,"sample size:
0 if done in previous phase an no change. Only for LSD",4,1,57.14285714,err,,,,I. Cokdogru_100,MAGNA,,1
DIFF-204,Diff ZSB: Dimensioning and Calculation,BB-010-Gearset & Differentials,M0754,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-204,Diff ZSB: Dimensioning and Calculation,BB-010-Gearset & Differentials,S075450106032604,BB-010_Differential Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"sample size:
0 if done in previous phase",7,1,7,err,,,,I. Cokdogru_100,MAGNA,,1
DIFF-204,Diff ZSB: Dimensioning and Calculation,BB-010-Gearset & Differentials,S075460106032604,BB-010_Differential Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"sample size:
0 if done in previous phase",7,1,7,err,,,,I. Cokdogru_100,MAGNA,,1
DIFF-501,Coordination and Support CAE-005 Differential Housing Stress & Fatigue Analysis,BB-010-Gearset & Differentials,M0771,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-501,Coordination and Support CAE-005 Differential Housing Stress & Fatigue Analysis,BB-010-Gearset & Differentials,R0771501xxxxx608,,,CAE-005,,ECC-010-MechanicalEngineering,,SD3,G3,,4,1,4,0,,,,I. Cokdogru_100,MAGNA,,1
DIFF-501,Coordination and Support CAE-005 Differential Housing Stress & Fatigue Analysis,BB-010-Gearset & Differentials,R0771601xxxxx608,,,CAE-005,,ECC-010-MechanicalEngineering,,SD4,G4,,4,1,4,0,,,,I. Cokdogru_100,MAGNA,,1
DIFF-502,Coordination and Support CAE-012 Gear Mesh Misalignment Calculation,BB-010-Gearset & Differentials,M0772,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-502,Coordination and Support CAE-012 Gear Mesh Misalignment Calculation,BB-010-Gearset & Differentials,R0772501xxxxx608,,,CAE-012,,ECC-010-MechanicalEngineering,,SD3,G3,,4,1,4,8,,,,I. Cokdogru_100,MAGNA,,1
DIFF-502,Coordination and Support CAE-012 Gear Mesh Misalignment Calculation,BB-010-Gearset & Differentials,R0772601xxxxx608,,,CAE-012,,ECC-010-MechanicalEngineering,,SD4,G4,,4,1,4,8,,,,I. Cokdogru_100,MAGNA,,1
DIFF-601,Testsupport and Evaluation DP1 High speed endurance test,BB-010-Gearset & Differentials,M0773,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-601,Testsupport and Evaluation DP1 High speed endurance test,BB-010-Gearset & Differentials,R0773501xxxxx608,,,[DP1],,ECC-010-MechanicalEngineering,,SD3,G3,,2,1,2,2,,,,I. Cokdogru_100,MAGNA,,1
DIFF-601,Testsupport and Evaluation DP1 High speed endurance test,BB-010-Gearset & Differentials,R0773601xxxxx608,,,[DP1],,ECC-010-MechanicalEngineering,,SD4,G4,,2,1,2,2,,,,I. Cokdogru_100,MAGNA,,1
DIFF-602,Testsupport and Evaluation DP2_DUROP Dyno load test / Durability of Rotating Parts,BB-010-Gearset & Differentials,M0774,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-602,Testsupport and Evaluation DP2_DUROP Dyno load test / Durability of Rotating Parts,BB-010-Gearset & Differentials,R0774501xxxxx608,,,[DP2_DUROP],,ECC-010-MechanicalEngineering,,SD3,G3,,2,1,2,4,,,,I. Cokdogru_100,MAGNA,,1
DIFF-602,Testsupport and Evaluation DP2_DUROP Dyno load test / Durability of Rotating Parts,BB-010-Gearset & Differentials,R0774601xxxxx608,,,[DP2_DUROP],,ECC-010-MechanicalEngineering,,SD4,G4,,2,1,2,4,,,,I. Cokdogru_100,MAGNA,,1
DIFF-605,Testsupport and Evaluation DP10 Durability of the Differential,BB-010-Gearset & Differentials,M0777,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-605,Testsupport and Evaluation DP10 Durability of the Differential,BB-010-Gearset & Differentials,R0777501xxxxx608,,,[DP10],,ECC-010-MechanicalEngineering,,SD3,G3,,4,1,4,4,,,,I. Cokdogru_100,MAGNA,,1
DIFF-605,Testsupport and Evaluation DP10 Durability of the Differential,BB-010-Gearset & Differentials,R0777601xxxxx608,,,[DP10],,ECC-010-MechanicalEngineering,,SD4,G4,,4,1,4,4,,,,I. Cokdogru_100,MAGNA,,1
DIFF-606,Testsupport and Evaluation DP11 Differential Seizure Test,BB-010-Gearset & Differentials,M0778,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-606,Testsupport and Evaluation DP11 Differential Seizure Test,BB-010-Gearset & Differentials,R0778501xxxxx608,,,[DP11],,ECC-010-MechanicalEngineering,,SD3,G3,,4,1,4,4,,,,I. Cokdogru_100,MAGNA,,1
DIFF-606,Testsupport and Evaluation DP11 Differential Seizure Test,BB-010-Gearset & Differentials,R0778601xxxxx608,,,[DP11],,ECC-010-MechanicalEngineering,,SD4,G4,,4,1,4,4,,,,I. Cokdogru_100,MAGNA,,1
DIFF-607,Testsupport and Evaluation FP4 Lubrication test ,BB-010-Gearset & Differentials,M0779,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-607,Testsupport and Evaluation FP4 Lubrication test ,BB-010-Gearset & Differentials,R0779501xxxxx608,,,[FP4],,ECC-010-MechanicalEngineering,,SD3,G3,,2,1,2,2,,,,I. Cokdogru_100,MAGNA,,1
DIFF-607,Testsupport and Evaluation FP4 Lubrication test ,BB-010-Gearset & Differentials,R0779601xxxxx608,,,[FP4],,ECC-010-MechanicalEngineering,,SD4,G4,,2,1,2,2,,,,I. Cokdogru_100,MAGNA,,1
DIFF-608,Testsupport and Evaluation FP6 Gear contact pattern test (toothing) ,BB-010-Gearset & Differentials,M0780,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-608,Testsupport and Evaluation FP6 Gear contact pattern test (toothing) ,BB-010-Gearset & Differentials,R0780501xxxxx608,,,[FP6],,ECC-010-MechanicalEngineering,,SD3,G3,,2,1,2,2,,,,I. Cokdogru_100,MAGNA,,1
DIFF-608,Testsupport and Evaluation FP6 Gear contact pattern test (toothing) ,BB-010-Gearset & Differentials,R0780601xxxxx608,,,[FP6],,ECC-010-MechanicalEngineering,,SD4,G4,,2,1,2,2,,,,I. Cokdogru_100,MAGNA,,1
DIFF-609,Testsupport and Evaluation DF6 Full throttle acceleration ,BB-010-Gearset & Differentials,M0781,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-609,Testsupport and Evaluation DF6 Full throttle acceleration ,BB-010-Gearset & Differentials,R0781501xxxxx608,,,[DF6],,ECC-010-MechanicalEngineering,,SD3,G3,,2,1,2,2,,,,I. Cokdogru_100,MAGNA,,1
DIFF-609,Testsupport and Evaluation DF6 Full throttle acceleration ,BB-010-Gearset & Differentials,R0781601xxxxx608,,,[DF6],,ECC-010-MechanicalEngineering,,SD4,G4,,2,1,2,2,,,,I. Cokdogru_100,MAGNA,,1
DIFF-613,Testsupport and Evaluation DF10 Differential test ,BB-010-Gearset & Differentials,M0785,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-613,Testsupport and Evaluation DF10 Differential test ,BB-010-Gearset & Differentials,R0785501xxxxx608,,,[DF10],,ECC-010-MechanicalEngineering,,SD3,G3,,4,1,4,4,,,,I. Cokdogru_100,MAGNA,,1
DIFF-613,Testsupport and Evaluation DF10 Differential test ,BB-010-Gearset & Differentials,R0785601xxxxx608,,,[DF10],,ECC-010-MechanicalEngineering,,SD4,G4,,4,1,4,4,,,,I. Cokdogru_100,MAGNA,,1
DIFF-614,Testsupport and Evaluation FF101 Park lock system - Drop in speed on level road ,BB-010-Gearset & Differentials,M0786,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-614,Testsupport and Evaluation FF101 Park lock system - Drop in speed on level road ,BB-010-Gearset & Differentials,R0786501xxxxx608,,,[FF101],,ECC-010-MechanicalEngineering,,SD3,G3,,1,1,1,1,,,,I. Cokdogru_100,MAGNA,,1
DIFF-614,Testsupport and Evaluation FF101 Park lock system - Drop in speed on level road ,BB-010-Gearset & Differentials,R0786601xxxxx608,,,[FF101],,ECC-010-MechanicalEngineering,,SD4,G4,,1,1,1,1,,,,I. Cokdogru_100,MAGNA,,1
DIFF-615,Testsupport and Evaluation FF103 Park lock system - Engage park lock at maximum load ,BB-010-Gearset & Differentials,M0787,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-615,Testsupport and Evaluation FF103 Park lock system - Engage park lock at maximum load ,BB-010-Gearset & Differentials,R0787501xxxxx608,,,[FF103],,ECC-010-MechanicalEngineering,,SD3,G3,,1,1,1,1,,,,I. Cokdogru_100,MAGNA,,1
DIFF-615,Testsupport and Evaluation FF103 Park lock system - Engage park lock at maximum load ,BB-010-Gearset & Differentials,R0787601xxxxx608,,,[FF103],,ECC-010-MechanicalEngineering,,SD4,G4,,1,1,1,1,,,,I. Cokdogru_100,MAGNA,,1
DIFF-617,"Testsupport and Evaluation FF105 Park lock system ? Reliable engagement and function at 32% (17,7?) grade",BB-010-Gearset & Differentials,M0789,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-617,"Testsupport and Evaluation FF105 Park lock system ? Reliable engagement and function at 32% (17,7?) grade",BB-010-Gearset & Differentials,R0789501xxxxx608,,,[FF105],,ECC-010-MechanicalEngineering,,SD3,G3,,1,1,1,1,,,,I. Cokdogru_100,MAGNA,,1
DIFF-617,"Testsupport and Evaluation FF105 Park lock system ? Reliable engagement and function at 32% (17,7?) grade",BB-010-Gearset & Differentials,R0789601xxxxx608,,,[FF105],,ECC-010-MechanicalEngineering,,SD4,G4,,1,1,1,1,,,,I. Cokdogru_100,MAGNA,,1
DIFF-618,Testsupport and Evaluation FF107 Park lock system - Reliable function at 10% grade according to FMVSS 114 (Federal Motor Vehicle Safety Standard - rollway) ,BB-010-Gearset & Differentials,M0790,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-618,Testsupport and Evaluation FF107 Park lock system - Reliable function at 10% grade according to FMVSS 114 (Federal Motor Vehicle Safety Standard - rollway) ,BB-010-Gearset & Differentials,R0790501xxxxx608,,,[FF107],,ECC-010-MechanicalEngineering,,SD3,G3,,1,1,1,1,,,,I. Cokdogru_100,MAGNA,,1
DIFF-618,Testsupport and Evaluation FF107 Park lock system - Reliable function at 10% grade according to FMVSS 114 (Federal Motor Vehicle Safety Standard - rollway) ,BB-010-Gearset & Differentials,R0790601xxxxx608,,,[FF107],,ECC-010-MechanicalEngineering,,SD4,G4,,1,1,1,1,,,,I. Cokdogru_100,MAGNA,,1
DIFF-647,Testsupport and Evaluation FP10 Drag Torque,BB-010-Gearset & Differentials,M0819,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-647,Testsupport and Evaluation FP10 Drag Torque,BB-010-Gearset & Differentials,R0819501xxxxx608,,,[FP10],,ECC-010-MechanicalEngineering,,SD3,G3,,1,1,1,1,,,,I. Cokdogru_100,MAGNA,,1
DIFF-647,Testsupport and Evaluation FP10 Drag Torque,BB-010-Gearset & Differentials,R0819601xxxxx608,,,[FP10],,ECC-010-MechanicalEngineering,,SD4,G4,,1,1,1,1,,,,I. Cokdogru_100,MAGNA,,1
DIFF-649,Testsupport and Evaluation LSD Testpattern 1 ë high & ë low,BB-010-Gearset & Differentials,M0821,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-649,Testsupport and Evaluation LSD Testpattern 1 ë high & ë low,BB-010-Gearset & Differentials,R0821501xxxxx608,,,[LSD1],,ECC-010-MechanicalEngineering,,SD3,G3,,12,1,12,12,,,,I. Cokdogru_100,MAGNA,,1
DIFF-649,Testsupport and Evaluation LSD Testpattern 1 ë high & ë low,BB-010-Gearset & Differentials,R0821601xxxxx608,,,[LSD1],,ECC-010-MechanicalEngineering,,SD4,G4,,12,1,12,12,,,,I. Cokdogru_100,MAGNA,,1
DIFF-650,Testsupport and Evaluation LSD Testpattern 2 race track,BB-010-Gearset & Differentials,M0822,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-650,Testsupport and Evaluation LSD Testpattern 2 race track,BB-010-Gearset & Differentials,R0822501xxxxx608,,,[LSD2],,ECC-010-MechanicalEngineering,,SD3,G3,,12,1,12,12,,,,I. Cokdogru_100,MAGNA,,1
DIFF-650,Testsupport and Evaluation LSD Testpattern 2 race track,BB-010-Gearset & Differentials,R0822601xxxxx608,,,[LSD2],,ECC-010-MechanicalEngineering,,SD4,G4,,12,1,12,12,,,,I. Cokdogru_100,MAGNA,,1
DIFF-651,Testsupport and Evaluation LSD Testpattern 3 ë split / jump / changing,BB-010-Gearset & Differentials,M0823,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-651,Testsupport and Evaluation LSD Testpattern 3 ë split / jump / changing,BB-010-Gearset & Differentials,R0823501xxxxx608,,,[LSD3],,ECC-010-MechanicalEngineering,,SD3,G3,,12,1,12,12,,,,I. Cokdogru_100,MAGNA,,1
DIFF-651,Testsupport and Evaluation LSD Testpattern 3 ë split / jump / changing,BB-010-Gearset & Differentials,R0823601xxxxx608,,,[LSD3],,ECC-010-MechanicalEngineering,,SD4,G4,,12,1,12,12,,,,I. Cokdogru_100,MAGNA,,1
DIFF-652,Testsupport and Evaluation LSD Testpattern 4 emergency wheel & race start,BB-010-Gearset & Differentials,M0824,,,,,,,,,,,,,,,,,,MAGNA,,
DIFF-652,Testsupport and Evaluation LSD Testpattern 4 emergency wheel & race start,BB-010-Gearset & Differentials,R0824501xxxxx608,,,[LSD4],,ECC-010-MechanicalEngineering,,SD3,G3,,12,1,12,12,,,,I. Cokdogru_100,MAGNA,,1
DIFF-652,Testsupport and Evaluation LSD Testpattern 4 emergency wheel & race start,BB-010-Gearset & Differentials,R0824601xxxxx608,,,[LSD4],,ECC-010-MechanicalEngineering,,SD4,G4,,12,1,12,12,,,,I. Cokdogru_100,MAGNA,,1
